Pro Com,Distretto,COMUNE,Residenti al 31/12/2019,data,positivi
82014,Termini Imerese,Caccamo,7997,2021-02-12,19
82014,Termini Imerese,Caccamo,7997,2021-02-13,19
82014,Termini Imerese,Caccamo,7997,2021-02-15,28
82014,Termini Imerese,Caccamo,7997,2021-02-16,28
82014,Termini Imerese,Caccamo,7997,2021-02-17,28
82014,Termini Imerese,Caccamo,7997,2021-02-18,50
82014,Termini Imerese,Caccamo,7997,2021-02-19,50
82014,Termini Imerese,Caccamo,7997,2021-02-20,45
82014,Termini Imerese,Caccamo,7997,2021-02-22,58
82014,Termini Imerese,Caccamo,7997,2021-02-23,58
82014,Termini Imerese,Caccamo,7997,2021-02-24,58
82015,Termini Imerese,Caltavuturo,3768,2020-10-19,1
82015,Termini Imerese,Caltavuturo,3768,2020-10-20,1
82015,Termini Imerese,Caltavuturo,3768,2020-10-21,1
82015,Termini Imerese,Caltavuturo,3768,2020-10-22,1
82015,Termini Imerese,Caltavuturo,3768,2020-10-23,1
82015,Termini Imerese,Caltavuturo,3768,2020-10-24,1
82015,Termini Imerese,Caltavuturo,3768,2020-10-26,1
82015,Termini Imerese,Caltavuturo,3768,2020-10-27,1
82015,Termini Imerese,Caltavuturo,3768,2020-10-28,1
82015,Termini Imerese,Caltavuturo,3768,2020-10-29,1
82015,Termini Imerese,Caltavuturo,3768,2020-10-30,1
82015,Termini Imerese,Caltavuturo,3768,2020-10-31,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-02,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-03,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-04,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-05,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-07,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-09,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-10,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-11,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-12,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-13,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-14,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-16,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-17,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-18,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-19,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-20,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-22,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-23,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-24,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-25,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-26,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-27,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-28,1
82015,Termini Imerese,Caltavuturo,3768,2020-11-30,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-01,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-02,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-04,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-05,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-07,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-09,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-10,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-11,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-12,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-14,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-16,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-17,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-18,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-19,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-21,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-22,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-23,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-26,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-29,1
82015,Termini Imerese,Caltavuturo,3768,2020-12-30,13
82015,Termini Imerese,Caltavuturo,3768,2020-12-31,13
82015,Termini Imerese,Caltavuturo,3768,2021-01-05,6
82015,Termini Imerese,Caltavuturo,3768,2021-01-06,6
82015,Termini Imerese,Caltavuturo,3768,2021-01-07,6
82015,Termini Imerese,Caltavuturo,3768,2021-01-08,7
82015,Termini Imerese,Caltavuturo,3768,2021-01-09,7
82015,Termini Imerese,Caltavuturo,3768,2021-01-11,7
82015,Termini Imerese,Caltavuturo,3768,2021-01-12,5
82015,Termini Imerese,Caltavuturo,3768,2021-01-13,5
82015,Termini Imerese,Caltavuturo,3768,2021-01-14,5
82015,Termini Imerese,Caltavuturo,3768,2021-01-15,5
82015,Termini Imerese,Caltavuturo,3768,2021-01-16,5
82015,Termini Imerese,Caltavuturo,3768,2021-01-18,5
82015,Termini Imerese,Caltavuturo,3768,2021-01-19,5
82015,Termini Imerese,Caltavuturo,3768,2021-01-20,5
82015,Termini Imerese,Caltavuturo,3768,2021-01-21,5
82015,Termini Imerese,Caltavuturo,3768,2021-01-22,5
82015,Termini Imerese,Caltavuturo,3768,2021-01-23,4
82015,Termini Imerese,Caltavuturo,3768,2021-01-25,4
82015,Termini Imerese,Caltavuturo,3768,2021-01-26,4
82015,Termini Imerese,Caltavuturo,3768,2021-01-27,4
82015,Termini Imerese,Caltavuturo,3768,2021-01-28,4
82015,Termini Imerese,Caltavuturo,3768,2021-01-29,4
82015,Termini Imerese,Caltavuturo,3768,2021-01-30,5
82015,Termini Imerese,Caltavuturo,3768,2021-02-01,5
82015,Termini Imerese,Caltavuturo,3768,2021-02-02,5
82015,Termini Imerese,Caltavuturo,3768,2021-02-03,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-04,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-05,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-06,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-08,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-09,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-10,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-11,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-12,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-13,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-15,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-16,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-17,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-18,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-19,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-20,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-22,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-23,3
82015,Termini Imerese,Caltavuturo,3768,2021-02-24,3
82016,Misilmeri,Campofelice di Fitalia,473,2020-10-19,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-10-20,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-10-21,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-10-22,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-10-23,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-10-24,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-10-26,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-10-27,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-10-28,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-10-29,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-10-30,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-10-31,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-02,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-03,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-04,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-05,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-07,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-09,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-10,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-11,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-12,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-13,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-14,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-16,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-17,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-18,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-19,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-20,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-22,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-23,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-24,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-25,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-26,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-27,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-28,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-11-30,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-01,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-02,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-04,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-05,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-07,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-09,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-10,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-11,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-12,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-14,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-16,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-17,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-18,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-19,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-21,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-22,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-23,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-26,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-29,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-30,0
82016,Misilmeri,Campofelice di Fitalia,473,2020-12-31,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-05,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-06,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-07,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-08,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-09,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-11,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-12,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-13,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-14,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-15,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-16,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-18,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-19,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-20,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-21,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-22,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-23,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-25,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-26,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-27,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-28,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-29,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-01-30,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-01,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-02,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-03,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-04,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-05,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-06,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-08,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-09,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-10,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-11,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-12,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-13,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-15,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-16,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-17,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-18,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-19,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-20,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-22,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-23,0
82016,Misilmeri,Campofelice di Fitalia,473,2021-02-24,0
82017,Cefalù,Campofelice di Roccella,7667,2020-10-19,11
82017,Cefalù,Campofelice di Roccella,7667,2020-10-20,12
82017,Cefalù,Campofelice di Roccella,7667,2020-10-21,12
82017,Cefalù,Campofelice di Roccella,7667,2020-10-22,10
82017,Cefalù,Campofelice di Roccella,7667,2020-10-23,10
82017,Cefalù,Campofelice di Roccella,7667,2020-10-24,10
82017,Cefalù,Campofelice di Roccella,7667,2020-10-26,6
82017,Cefalù,Campofelice di Roccella,7667,2020-10-27,7
82017,Cefalù,Campofelice di Roccella,7667,2020-10-28,6
82017,Cefalù,Campofelice di Roccella,7667,2020-10-29,6
82017,Cefalù,Campofelice di Roccella,7667,2020-10-30,6
82017,Cefalù,Campofelice di Roccella,7667,2020-10-31,6
82017,Cefalù,Campofelice di Roccella,7667,2020-11-02,5
82017,Cefalù,Campofelice di Roccella,7667,2020-11-03,8
82017,Cefalù,Campofelice di Roccella,7667,2020-11-04,8
82017,Cefalù,Campofelice di Roccella,7667,2020-11-05,7
82017,Cefalù,Campofelice di Roccella,7667,2020-11-07,7
82017,Cefalù,Campofelice di Roccella,7667,2020-11-09,9
82017,Cefalù,Campofelice di Roccella,7667,2020-11-10,9
82017,Cefalù,Campofelice di Roccella,7667,2020-11-11,11
82017,Cefalù,Campofelice di Roccella,7667,2020-11-12,11
82017,Cefalù,Campofelice di Roccella,7667,2020-11-13,11
82017,Cefalù,Campofelice di Roccella,7667,2020-11-14,11
82017,Cefalù,Campofelice di Roccella,7667,2020-11-16,11
82017,Cefalù,Campofelice di Roccella,7667,2020-11-17,11
82017,Cefalù,Campofelice di Roccella,7667,2020-11-18,11
82017,Cefalù,Campofelice di Roccella,7667,2020-11-19,21
82017,Cefalù,Campofelice di Roccella,7667,2020-11-20,19
82017,Cefalù,Campofelice di Roccella,7667,2020-11-22,17
82017,Cefalù,Campofelice di Roccella,7667,2020-11-23,17
82017,Cefalù,Campofelice di Roccella,7667,2020-11-24,17
82017,Cefalù,Campofelice di Roccella,7667,2020-11-25,17
82017,Cefalù,Campofelice di Roccella,7667,2020-11-26,17
82017,Cefalù,Campofelice di Roccella,7667,2020-11-27,18
82017,Cefalù,Campofelice di Roccella,7667,2020-11-28,18
82017,Cefalù,Campofelice di Roccella,7667,2020-11-30,18
82017,Cefalù,Campofelice di Roccella,7667,2020-12-01,18
82017,Cefalù,Campofelice di Roccella,7667,2020-12-02,17
82017,Cefalù,Campofelice di Roccella,7667,2020-12-04,17
82017,Cefalù,Campofelice di Roccella,7667,2020-12-05,17
82017,Cefalù,Campofelice di Roccella,7667,2020-12-07,17
82017,Cefalù,Campofelice di Roccella,7667,2020-12-09,6
82017,Cefalù,Campofelice di Roccella,7667,2020-12-10,4
82017,Cefalù,Campofelice di Roccella,7667,2020-12-11,4
82017,Cefalù,Campofelice di Roccella,7667,2020-12-12,4
82017,Cefalù,Campofelice di Roccella,7667,2020-12-14,1
82017,Cefalù,Campofelice di Roccella,7667,2020-12-16,1
82017,Cefalù,Campofelice di Roccella,7667,2020-12-17,1
82017,Cefalù,Campofelice di Roccella,7667,2020-12-18,1
82017,Cefalù,Campofelice di Roccella,7667,2020-12-19,1
82017,Cefalù,Campofelice di Roccella,7667,2020-12-21,4
82017,Cefalù,Campofelice di Roccella,7667,2020-12-22,4
82017,Cefalù,Campofelice di Roccella,7667,2020-12-23,4
82017,Cefalù,Campofelice di Roccella,7667,2020-12-26,4
82017,Cefalù,Campofelice di Roccella,7667,2020-12-29,9
82017,Cefalù,Campofelice di Roccella,7667,2020-12-30,9
82017,Cefalù,Campofelice di Roccella,7667,2020-12-31,9
82017,Cefalù,Campofelice di Roccella,7667,2021-01-05,6
82017,Cefalù,Campofelice di Roccella,7667,2021-01-06,6
82017,Cefalù,Campofelice di Roccella,7667,2021-01-07,13
82017,Cefalù,Campofelice di Roccella,7667,2021-01-08,13
82017,Cefalù,Campofelice di Roccella,7667,2021-01-09,13
82017,Cefalù,Campofelice di Roccella,7667,2021-01-11,21
82017,Cefalù,Campofelice di Roccella,7667,2021-01-12,21
82017,Cefalù,Campofelice di Roccella,7667,2021-01-13,21
82017,Cefalù,Campofelice di Roccella,7667,2021-01-14,21
82017,Cefalù,Campofelice di Roccella,7667,2021-01-15,37
82017,Cefalù,Campofelice di Roccella,7667,2021-01-16,37
82017,Cefalù,Campofelice di Roccella,7667,2021-01-18,37
82017,Cefalù,Campofelice di Roccella,7667,2021-01-19,46
82017,Cefalù,Campofelice di Roccella,7667,2021-01-20,46
82017,Cefalù,Campofelice di Roccella,7667,2021-01-21,46
82017,Cefalù,Campofelice di Roccella,7667,2021-01-22,46
82017,Cefalù,Campofelice di Roccella,7667,2021-01-23,46
82017,Cefalù,Campofelice di Roccella,7667,2021-01-25,61
82017,Cefalù,Campofelice di Roccella,7667,2021-01-26,61
82017,Cefalù,Campofelice di Roccella,7667,2021-01-27,53
82017,Cefalù,Campofelice di Roccella,7667,2021-01-28,53
82017,Cefalù,Campofelice di Roccella,7667,2021-01-29,52
82017,Cefalù,Campofelice di Roccella,7667,2021-01-30,52
82017,Cefalù,Campofelice di Roccella,7667,2021-02-01,31
82017,Cefalù,Campofelice di Roccella,7667,2021-02-02,31
82017,Cefalù,Campofelice di Roccella,7667,2021-02-03,31
82017,Cefalù,Campofelice di Roccella,7667,2021-02-04,31
82017,Cefalù,Campofelice di Roccella,7667,2021-02-05,21
82017,Cefalù,Campofelice di Roccella,7667,2021-02-06,21
82017,Cefalù,Campofelice di Roccella,7667,2021-02-08,21
82017,Cefalù,Campofelice di Roccella,7667,2021-02-09,21
82017,Cefalù,Campofelice di Roccella,7667,2021-02-10,21
82017,Cefalù,Campofelice di Roccella,7667,2021-02-11,11
82017,Cefalù,Campofelice di Roccella,7667,2021-02-12,11
82017,Cefalù,Campofelice di Roccella,7667,2021-02-13,11
82017,Cefalù,Campofelice di Roccella,7667,2021-02-15,11
82017,Cefalù,Campofelice di Roccella,7667,2021-02-16,4
82017,Cefalù,Campofelice di Roccella,7667,2021-02-17,4
82017,Cefalù,Campofelice di Roccella,7667,2021-02-18,4
82017,Cefalù,Campofelice di Roccella,7667,2021-02-19,4
82017,Cefalù,Campofelice di Roccella,7667,2021-02-20,4
82017,Cefalù,Campofelice di Roccella,7667,2021-02-22,4
82017,Cefalù,Campofelice di Roccella,7667,2021-02-23,2
82017,Cefalù,Campofelice di Roccella,7667,2021-02-24,2
82018,Corleone,Campofiorito,1209,2020-10-19,0
82018,Corleone,Campofiorito,1209,2020-10-20,0
82018,Corleone,Campofiorito,1209,2020-10-21,0
82018,Corleone,Campofiorito,1209,2020-10-22,0
82018,Corleone,Campofiorito,1209,2020-10-23,0
82018,Corleone,Campofiorito,1209,2020-10-24,0
82018,Corleone,Campofiorito,1209,2020-10-26,0
82018,Corleone,Campofiorito,1209,2020-10-27,0
82018,Corleone,Campofiorito,1209,2020-10-28,0
82018,Corleone,Campofiorito,1209,2020-10-29,2
82018,Corleone,Campofiorito,1209,2020-10-30,2
82018,Corleone,Campofiorito,1209,2020-10-31,2
82018,Corleone,Campofiorito,1209,2020-11-02,2
82018,Corleone,Campofiorito,1209,2020-11-03,2
82018,Corleone,Campofiorito,1209,2020-11-04,2
82018,Corleone,Campofiorito,1209,2020-11-05,4
82018,Corleone,Campofiorito,1209,2020-11-07,5
82018,Corleone,Campofiorito,1209,2020-11-09,6
82018,Corleone,Campofiorito,1209,2020-11-10,6
82018,Corleone,Campofiorito,1209,2020-11-11,7
82018,Corleone,Campofiorito,1209,2020-11-12,10
82018,Corleone,Campofiorito,1209,2020-11-13,11
82018,Corleone,Campofiorito,1209,2020-11-14,11
82018,Corleone,Campofiorito,1209,2020-11-16,11
82018,Corleone,Campofiorito,1209,2020-11-17,11
82018,Corleone,Campofiorito,1209,2020-11-18,14
82018,Corleone,Campofiorito,1209,2020-11-19,14
82018,Corleone,Campofiorito,1209,2020-11-20,14
82018,Corleone,Campofiorito,1209,2020-11-22,14
82018,Corleone,Campofiorito,1209,2020-11-23,18
82018,Corleone,Campofiorito,1209,2020-11-24,18
82018,Corleone,Campofiorito,1209,2020-11-25,18
82018,Corleone,Campofiorito,1209,2020-11-26,18
82018,Corleone,Campofiorito,1209,2020-11-27,16
82018,Corleone,Campofiorito,1209,2020-11-28,16
82018,Corleone,Campofiorito,1209,2020-11-30,16
82018,Corleone,Campofiorito,1209,2020-12-01,13
82018,Corleone,Campofiorito,1209,2020-12-02,13
82018,Corleone,Campofiorito,1209,2020-12-04,13
82018,Corleone,Campofiorito,1209,2020-12-05,4
82018,Corleone,Campofiorito,1209,2020-12-07,4
82018,Corleone,Campofiorito,1209,2020-12-09,2
82018,Corleone,Campofiorito,1209,2020-12-10,2
82018,Corleone,Campofiorito,1209,2020-12-11,0
82018,Corleone,Campofiorito,1209,2020-12-12,0
82018,Corleone,Campofiorito,1209,2020-12-14,0
82018,Corleone,Campofiorito,1209,2020-12-16,0
82018,Corleone,Campofiorito,1209,2020-12-17,0
82018,Corleone,Campofiorito,1209,2020-12-18,0
82018,Corleone,Campofiorito,1209,2020-12-19,0
82018,Corleone,Campofiorito,1209,2020-12-21,0
82018,Corleone,Campofiorito,1209,2020-12-22,0
82018,Corleone,Campofiorito,1209,2020-12-23,0
82018,Corleone,Campofiorito,1209,2020-12-26,0
82018,Corleone,Campofiorito,1209,2020-12-29,0
82018,Corleone,Campofiorito,1209,2020-12-30,0
82018,Corleone,Campofiorito,1209,2020-12-31,0
82018,Corleone,Campofiorito,1209,2021-01-05,0
82018,Corleone,Campofiorito,1209,2021-01-06,0
82018,Corleone,Campofiorito,1209,2021-01-07,0
82018,Corleone,Campofiorito,1209,2021-01-08,0
82018,Corleone,Campofiorito,1209,2021-01-09,0
82018,Corleone,Campofiorito,1209,2021-01-11,0
82018,Corleone,Campofiorito,1209,2021-01-12,0
82018,Corleone,Campofiorito,1209,2021-01-13,0
82018,Corleone,Campofiorito,1209,2021-01-14,0
82018,Corleone,Campofiorito,1209,2021-01-15,0
82018,Corleone,Campofiorito,1209,2021-01-16,0
82018,Corleone,Campofiorito,1209,2021-01-18,1
82018,Corleone,Campofiorito,1209,2021-01-19,1
82018,Corleone,Campofiorito,1209,2021-01-20,2
82018,Corleone,Campofiorito,1209,2021-01-21,3
82018,Corleone,Campofiorito,1209,2021-01-22,3
82018,Corleone,Campofiorito,1209,2021-01-23,3
82018,Corleone,Campofiorito,1209,2021-01-25,3
82018,Corleone,Campofiorito,1209,2021-01-26,3
82018,Corleone,Campofiorito,1209,2021-01-27,3
82018,Corleone,Campofiorito,1209,2021-01-28,3
82018,Corleone,Campofiorito,1209,2021-01-29,3
82018,Corleone,Campofiorito,1209,2021-01-30,3
82018,Corleone,Campofiorito,1209,2021-02-01,5
82018,Corleone,Campofiorito,1209,2021-02-02,4
82018,Corleone,Campofiorito,1209,2021-02-03,4
82018,Corleone,Campofiorito,1209,2021-02-04,4
82018,Corleone,Campofiorito,1209,2021-02-05,4
82018,Corleone,Campofiorito,1209,2021-02-06,4
82018,Corleone,Campofiorito,1209,2021-02-08,3
82018,Corleone,Campofiorito,1209,2021-02-09,3
82018,Corleone,Campofiorito,1209,2021-02-10,3
82018,Corleone,Campofiorito,1209,2021-02-11,2
82018,Corleone,Campofiorito,1209,2021-02-12,2
82018,Corleone,Campofiorito,1209,2021-02-13,2
82018,Corleone,Campofiorito,1209,2021-02-15,0
82018,Corleone,Campofiorito,1209,2021-02-16,0
82018,Corleone,Campofiorito,1209,2021-02-17,0
82018,Corleone,Campofiorito,1209,2021-02-18,0
82018,Corleone,Campofiorito,1209,2021-02-19,0
82018,Corleone,Campofiorito,1209,2021-02-20,0
82018,Corleone,Campofiorito,1209,2021-02-22,0
82018,Corleone,Campofiorito,1209,2021-02-23,0
82018,Corleone,Campofiorito,1209,2021-02-24,0
82019,Partinico,Camporeale,3135,2020-10-19,1
82019,Partinico,Camporeale,3135,2020-10-20,1
82019,Partinico,Camporeale,3135,2020-10-21,1
82019,Partinico,Camporeale,3135,2020-10-22,1
82019,Partinico,Camporeale,3135,2020-10-23,1
82019,Partinico,Camporeale,3135,2020-10-24,1
82019,Partinico,Camporeale,3135,2020-10-26,1
82019,Partinico,Camporeale,3135,2020-10-27,1
82019,Partinico,Camporeale,3135,2020-10-28,2
82019,Partinico,Camporeale,3135,2020-10-29,2
82019,Partinico,Camporeale,3135,2020-10-30,2
82019,Partinico,Camporeale,3135,2020-10-31,2
82019,Partinico,Camporeale,3135,2020-11-02,2
82019,Partinico,Camporeale,3135,2020-11-03,4
82019,Partinico,Camporeale,3135,2020-11-04,4
82019,Partinico,Camporeale,3135,2020-11-05,6
82019,Partinico,Camporeale,3135,2020-11-07,6
82019,Partinico,Camporeale,3135,2020-11-09,5
82019,Partinico,Camporeale,3135,2020-11-10,9
82019,Partinico,Camporeale,3135,2020-11-11,9
82019,Partinico,Camporeale,3135,2020-11-12,9
82019,Partinico,Camporeale,3135,2020-11-13,9
82019,Partinico,Camporeale,3135,2020-11-14,12
82019,Partinico,Camporeale,3135,2020-11-16,12
82019,Partinico,Camporeale,3135,2020-11-17,12
82019,Partinico,Camporeale,3135,2020-11-18,12
82019,Partinico,Camporeale,3135,2020-11-19,9
82019,Partinico,Camporeale,3135,2020-11-20,9
82019,Partinico,Camporeale,3135,2020-11-22,9
82019,Partinico,Camporeale,3135,2020-11-23,11
82019,Partinico,Camporeale,3135,2020-11-24,11
82019,Partinico,Camporeale,3135,2020-11-25,11
82019,Partinico,Camporeale,3135,2020-11-26,9
82019,Partinico,Camporeale,3135,2020-11-27,9
82019,Partinico,Camporeale,3135,2020-11-28,9
82019,Partinico,Camporeale,3135,2020-11-30,9
82019,Partinico,Camporeale,3135,2020-12-01,6
82019,Partinico,Camporeale,3135,2020-12-02,6
82019,Partinico,Camporeale,3135,2020-12-04,6
82019,Partinico,Camporeale,3135,2020-12-05,6
82019,Partinico,Camporeale,3135,2020-12-07,6
82019,Partinico,Camporeale,3135,2020-12-09,3
82019,Partinico,Camporeale,3135,2020-12-10,3
82019,Partinico,Camporeale,3135,2020-12-11,0
82019,Partinico,Camporeale,3135,2020-12-12,0
82019,Partinico,Camporeale,3135,2020-12-14,0
82019,Partinico,Camporeale,3135,2020-12-16,0
